"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"76",76,1657556215,466.5,2022-07-11 11:16:55,11:16:55,5,"lupbak.r4","stan",1657556212.5,0.00386027721738543,3.86027721738543,36.5630652093291,1191.29660814513,807.589837314059,57.0015228697705,84.0844172577883,0.174461257501578,2.36000161833057,0.167599987976279,0.105343966238996,321.504426333333,26.109807860179,24.9176666666667,3.16410313690494,50.0495273613705,1.5931908108183,3.18322848348806,1.57091232608665,-170.238225286698,12.8575415990599,1.15203741926404,165.27578006496,52.5263078144357,3.8578038443782,36.5630652093291,1282.60712130158,1225.55927272727,3.37639630225614,64.4156773459309,3.86027721738543,18.0458969785775,22.5719163636364,0.00036258025827185,78.3725058494996,0,0,1,0,37479,1999.93111111111,1681.14183333333,0.840599870662212,0.160757750378069,6,0.5,"0: Broadleaf",2,TRUE,1657556212.5,1191.29666666667,1259.84111111111,22.5721111111111,18.0473777777778,1196.48,22.6903222222222,500.015111111111,70.4821333333333,0.100135333333333,25.0187222222222,24.9176666666667,999.9,0,0,10002.0755555556,0,1656.02888888889,-68.5454,1218.80666666667,1282.99666666667,4.52477,1259.84111111111,18.0473777777778,1.59093,1.27201666666667,13.8712555555556,10.4722222222222,1999.93111111111,0.980003,0.0199966,0,2.2958,0,11797.8444444444,16748.9111111111,38.062,39.8051111111111,38.375,38.437,37.25,1959.94111111111,39.99,0,1657556215.1,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.375715,-1.66698011257023,0.182457254651604,0,4.55047875,-0.289680337711085,0.0317381231476831,0,0,2,"0/2",2.98338,2.71573,0.153792,0.157286,0.0812779,0.0679607,26800.8,26820.1,29434.4,29432.1,35840.5,36449.6,41467.7,41905.7,1.97728,2.15258,0.0480935,0,24.1181,999.9,41.2,29.2,23.7834,62.2803,27.0473,2,-0.08406,1.73849,20.3788,5.21624,12.0099,4.989,3.28845,9445.2,9999,9999,140.6,1.86709,1.86615,1.86569,1.86562,1.86744,1.86996,1.86859,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.21,-0.1182,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1539.9,1539.7,3.12256,2.19727,1.94702,2.81128,2.19482,2.31201,33.8961,15.174,18,530.421,611.274,21.1257,26.4115,30,26.3195,26.2429,62.5176,21.846,13.4699,21.139,1289.15,18.083,100.666,100.678,"pfeiler"
"77",77,1657556220,471.5,2022-07-11 11:17:00,11:17:00,5,"lupbak.r4","stan",1657556217.2,0.00385334646453113,3.85334646453114,36.4889344236291,1206.95294161839,823.527561673564,58.1263959329477,85.1894069147808,0.174506635700038,2.35880216748147,0.16763852895775,0.10536862965037,321.5153193,26.1004101154414,24.90078,3.16091704962371,50.0846613013861,1.59314989950559,3.18091379298496,1.56776715011812,-169.932579085823,13.4467170870079,1.20526376713624,166.234721068321,52.5040568090179,3.85247959101593,36.4889344236291,1299.61314995551,1242.62339393939,3.3858490235091,64.4156773459309,3.85334646453114,18.0517870097622,22.5705206060606,0.00012293543139747,78.3725058494996,0,0,1,0,37523,1999.999,1681.19889,0.840599865299933,0.16075774002887,6,0.5,"0: Broadleaf",2,TRUE,1657556217.2,1206.953,1275.532,22.57155,18.05329,1212.18,22.68976,500.0407,70.48221,0.10000077,25.00652,24.90078,999.9,0,0,9993.988,0,1597.986,-68.58033,1234.824,1298.984,4.518263,1275.532,18.05329,1.590892,1.272435,13.87087,10.47715,1999.999,0.9800033,0.0199963,0,2.22862,0,11765.04,16749.49,38.062,39.7686,38.375,38.437,37.25,1960.008,39.991,0,1657556219.9,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.4802731707317,-1.09586132404175,0.137682079929993,0,4.53151024390244,-0.154375609756085,0.0212521966139061,0,0,2,"0/2",2.98339,2.7157,0.155136,0.158598,0.081274,0.0679763,26758.2,26778.1,29434.3,29431.8,35840.3,36448.7,41467.2,41905.3,1.97738,2.1524,0.0489131,0,24.0876,999.9,41.1,29.2,23.727,62.4703,26.847,2,-0.0840879,1.66583,20.3796,5.21654,12.0099,4.9893,3.2885,9445.4,9999,9999,140.6,1.86711,1.86615,1.86569,1.86566,1.86742,1.86996,1.86859,1.87,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.25,-0.1182,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540,1539.7,3.15308,2.20215,1.94702,2.81128,2.19482,2.33154,33.8961,15.1827,18,530.501,611.139,21.1806,26.4132,30,26.3211,26.2431,63.1075,21.846,13.0936,21.1991,1302.51,18.0974,100.665,100.678,"pfeiler"
"78",78,1657556225,476.5,2022-07-11 11:17:05,11:17:05,5,"lupbak.r4","stan",1657556222.5,0.00384419227094691,3.84419227094692,36.2505685149005,1224.56327569617,841.981608771082,59.4277516609755,86.430679106446,0.174092886830216,2.36387873768444,0.167270686009518,0.105134850748072,321.517371666667,26.0958610150538,24.8976,3.16031737778816,50.0913362868742,1.59285694746404,3.17990508047482,1.56746043032412,-169.528879148759,13.2029322004261,1.18082072035818,166.372245438692,52.5822506897586,3.86059135042203,36.2505685149005,1316.7114291894,1259.74733333333,3.45464933900925,64.4156773459309,3.84419227094692,18.0521913636721,22.5618278787879,1.69243788293956e-05,78.3725058494996,0,0,1,0,37630,2000.01222222222,1681.20996666667,0.840599846334272,0.160757703425146,6,0.5,"0: Broadleaf",2,TRUE,1657556222.5,1224.56333333333,1293.34666666667,22.5678444444444,18.0389222222222,1229.84333333333,22.6860888888889,499.915777777778,70.4811222222222,0.0996969333333334,25.0012,24.8976,999.9,0,0,10028.3444444444,0,1594.67555555556,-68.7814444444444,1252.83666666667,1317.10666666667,4.52890666666667,1293.34666666667,18.0389222222222,1.59060666666667,1.27140222222222,13.8681,10.4649888888889,2000.01222222222,0.980003666666666,0.0199959333333333,0,2.26172222222222,0,11750.7666666667,16749.5888888889,38.062,39.75,38.375,38.4232222222222,37.25,1960.02222222222,39.99,0,1657556225.3,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.5886853658536,-0.891340766550494,0.110495110941342,0,4.52234731707317,-0.00358620209059794,0.0048878969613058,1,1,2,"1/2",2.9829,2.7156,0.156483,0.159897,0.0812398,0.0678654,26715.4,26737.1,29434.2,29432.2,35841.2,36453.6,41466.7,41905.9,1.9768,2.15287,0.051856,0,24.0563,999.9,41.1,29.2,23.7238,62.0003,27.1434,2,-0.0846037,1.5552,20.3806,5.21624,12.0099,4.9878,3.28858,9445.4,9999,9999,140.6,1.86711,1.86615,1.86569,1.86565,1.86744,1.86996,1.86859,1.86997,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.3,-0.1184,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540,1539.8,3.18604,2.19238,1.94702,2.81128,2.19482,2.34619,33.8961,15.1915,18,530.126,611.516,21.2461,26.4132,30,26.3218,26.2434,63.7593,21.846,13.0936,21.2719,1322.54,18.1246,100.664,100.679,"pfeiler"
"79",79,1657556230,481.5,2022-07-11 11:17:10,11:17:10,5,"lupbak.r4","stan",1657556227.2,0.00384021202658024,3.84021202658025,36.4847430445393,1240.28094133751,854.057237628546,60.2806707755202,87.540932621235,0.17366684017211,2.3579112097981,0.166860830207622,0.104877287403257,321.5101542,26.0991588251602,24.90228,3.16119994821142,50.0498579970599,1.59149433055392,3.17981787410347,1.5697056176575,-169.353350372189,12.5162065621838,1.12225943870283,165.795269828698,52.6274229970495,3.86217469128662,36.4847430445393,1333.79248867914,1276.72818181818,3.40789910079861,64.4156773459309,3.84021202658025,18.0129666708795,22.5402412121212,-0.00521184958733324,78.3725058494996,0,0,1,0,37361,1999.967,1681.17198,0.840599859897688,0.160757729602538,6,0.5,"0: Broadleaf",2,TRUE,1657556227.2,1240.281,1309.177,22.54831,18.01854,1245.606,22.66681,500.0372,70.48133,0.10020496,25.00074,24.90228,999.9,0,0,9988.115,0,1546.22,-68.89587,1268.893,1333.198,4.529776,1309.177,18.01854,1.589235,1.26997,13.85483,10.44809,1999.967,0.9800033,0.0199963,0,2.40885,0,11675.62,16749.2,38.0558,39.75,38.375,38.3936,37.25,1959.977,39.99,0,1657556230.1,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.6940024390244,-1.50026759581891,0.154090162848686,0,4.52504292682927,0.0234347038327497,0.00854088852517836,1,1,2,"1/2",2.98363,2.71569,0.15781,0.16119,0.0811916,0.0679148,26673,26695.6,29433.8,29431.8,35843,36451.2,41466.5,41905.4,1.9776,2.15243,0.0528619,0,24.0264,999.9,41.1,29.2,23.7253,62.3703,26.9231,2,-0.084596,1.49225,20.3812,5.21549,12.0099,4.98945,3.2885,9445.7,9999,9999,140.6,1.86709,1.86615,1.86569,1.86563,1.86741,1.86996,1.86859,1.87001,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.35,-0.1186,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.1,1539.9,3.21533,2.19604,1.94702,2.81128,2.19482,2.31567,33.9187,15.1827,18,530.671,611.183,21.3185,26.4132,30,26.3233,26.2453,64.336,21.5394,13.0936,21.3411,1335.9,18.1547,100.663,100.678,"pfeiler"
"80",80,1657556235,486.5,2022-07-11 11:17:15,11:17:15,5,"lupbak.r4","stan",1657556232.5,0.00383719420002722,3.83719420002723,36.3943815483941,1258.06549713416,872.002971081105,61.54696729937,88.7957020565934,0.173637327376679,2.35546261257478,0.166826807286429,0.104856395020269,321.516726666667,26.0952478600664,24.8939222222222,3.15962396097355,50.0463163423507,1.59081507337343,3.17868564489577,1.56880888760012,-169.220264221201,12.8060040950026,1.14935470944828,166.251821249917,52.5565766938346,3.82967218532347,36.3943815483941,1350.92454395575,1293.91521212121,3.42209948993283,64.4156773459309,3.83719420002723,18.0396457519134,22.5403084848485,-5.76422190364847e-07,78.3725058494996,0,0,1,0,37484,2000.00777777778,1681.20626666667,0.840599864333861,0.160757738164352,6,0.5,"0: Broadleaf",2,TRUE,1657556232.5,1258.06555555556,1326.91222222222,22.5388111111111,18.0469666666667,1263.44111111111,22.6574555555556,500.020333333333,70.4811333333333,0.1000107,24.9947666666667,24.8939222222222,999.9,0,0,9971.66666666667,0,1204.10333333333,-68.8469333333333,1287.07222222222,1351.30111111111,4.49184222222222,1326.91222222222,18.0469666666667,1.58856111111111,1.27197222222222,13.8483,10.4716777777778,2000.00777777778,0.980003666666666,0.0199959333333333,0,2.26201111111111,0,11385.3,16749.5333333333,38.0275555555556,39.75,38.375,38.3887777777778,37.25,1960.01666666667,39.9911111111111,0,1657556234.9,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.7745804878049,-1.09305156794423,0.141078375068461,0,4.51728390243902,-0.084606062717766,0.0165805904567033,1,1,2,"1/2",2.98329,2.7155,0.15914,0.162458,0.0811969,0.0680135,26631.1,26655.6,29434,29432.1,35843,36447.6,41466.8,41905.7,1.97722,2.1528,0.0548363,0,23.996,999.9,41.1,29.2,23.7262,62.6203,27.0593,2,-0.0847205,1.43483,20.3817,5.21654,12.0099,4.9893,3.28855,9445.7,9999,9999,140.6,1.86709,1.86615,1.86569,1.86562,1.8674,1.86996,1.86859,1.87002,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.4,-0.1186,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.2,1540,3.24707,2.1936,1.94702,2.81128,2.19482,2.33398,33.9187,15.1915,18,530.429,611.478,21.3908,26.4132,29.9999,26.324,26.2453,64.9863,21.2332,13.0936,21.4115,1355.94,18.1709,100.664,100.679,"pfeiler"
"81",81,1657556240,491.5,2022-07-11 11:17:20,11:17:20,5,"lupbak.r4","stan",1657556237.2,0.00381094481630409,3.8109448163041,36.334051016698,1273.67394231099,885.791277527738,62.5201906430724,89.8974055294909,0.172632110839277,2.36320517359083,0.16591971116187,0.104281155312953,321.5143038,26.0939097882545,24.88537,3.15801201907803,50.0838338856158,1.59140437732952,3.17748114284553,1.56660764174851,-168.062666399011,13.1278232885111,1.17428997812923,167.75375066763,52.6037907459443,3.79528803685688,36.334051016698,1368.03254885624,1310.97551515152,3.45196932428216,64.4156773459309,3.8109448163041,18.0870064436636,22.5557624242424,0.00040189494982045,78.3725058494996,0,0,1,0,37700,1999.993,1681.19382,0.840599852099482,0.160757714552001,6,0.5,"0: Broadleaf",2,TRUE,1657556237.2,1273.674,1342.608,22.54715,18.09493,1279.095,22.66567,499.9369,70.48143,0.09974666,24.98841,24.88537,999.9,0,0,10023.76,0,931.7426,-68.93524,1303.053,1367.351,4.452209,1342.608,18.09493,1.589154,1.275355,13.85404,10.51153,1999.993,0.9800039,0.0199957,0,2.2896,0,11296.83,16749.41,38,39.7311,38.375,38.375,37.25,1960.003,39.99,0,1657556240.3,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.8503,-0.673900348431962,0.107054417436568,0,4.50419804878049,-0.254676376306612,0.0305015208113054,0,0,2,"0/2",2.98337,2.71616,0.16046,0.163732,0.0812371,0.0681213,26589.9,26615.3,29434.6,29432.4,35842,36444,41467.4,41906.4,1.97717,2.15265,0.0551715,0,23.9702,999.9,41.1,29.2,23.7249,62.2703,27.0393,2,-0.0849822,1.36746,20.3822,5.21609,12.0099,4.9893,3.2885,9445.9,9999,9999,140.6,1.86708,1.86615,1.86569,1.86565,1.86745,1.86996,1.86859,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.45,-0.1184,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.3,1540.1,3.27515,2.19849,1.94702,2.81128,2.19482,2.34009,33.9413,15.1827,18,530.399,611.36,21.4649,26.4132,29.9998,26.3244,26.2453,65.5412,21.2332,13.0936,21.486,1369.3,18.1122,100.666,100.68,"pfeiler"
"82",82,1657556245,496.5,2022-07-11 11:17:25,11:17:25,5,"lupbak.r4","stan",1657556242.5,0.0038000828554194,3.80008285541941,36.2594196534784,1291.44771989061,903.380340384847,63.7613227470771,91.151435555751,0.172464267687553,2.36250756125043,0.165762746028285,0.104182124109974,321.523175,26.0934191332554,24.8756666666667,3.15618398353172,50.13317354482,1.5925628185987,3.17666468326589,1.56362116493302,-167.583653923996,13.8108834119949,1.23566764099186,168.986072128991,52.0782450129116,3.79469483546241,36.2594196534784,1384.49985754598,1327.9403030303,3.34259669139021,64.4156773459309,3.80008285541941,18.1115174608951,22.5672709090909,0.00033529486594983,78.3725058494996,0,0,1,0,37511,2000.04777777778,1681.2399,0.840599869003129,0.16075774717604,6,0.5,"0: Broadleaf",2,TRUE,1657556242.5,1291.44777777778,1359.82333333333,22.5636777777778,18.1127333333333,1296.92,22.6819666666667,499.993555555556,70.4807444444444,0.100072844444444,24.9841,24.8756666666667,999.9,0,0,10019.1555555556,0,939.873222222222,-68.3777555555556,1321.25888888889,1384.91,4.45093111111111,1359.82333333333,18.1127333333333,1.59030444444444,1.27659777777778,13.8651777777778,10.5261444444444,2000.04777777778,0.980003666666666,0.0199959333333333,0,2.37513333333333,0,11397.8111111111,16749.8888888889,38,39.687,38.326,38.375,37.25,1960.05555555556,39.9922222222222,0,1657556245.1,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.7806585365854,1.54048850174224,0.244264540696682,0,4.48271829268293,-0.33161247386759,0.0347369939094556,0,0,2,"0/2",2.98346,2.71578,0.16174,0.164935,0.0812644,0.068133,26549.4,26577.3,29434.7,29432.7,35841.3,36443.9,41467.8,41906.8,1.97738,2.15265,0.0568479,0,23.9421,999.9,41.1,29.3,23.8636,62.5203,27.0393,2,-0.0854014,1.26686,20.3829,5.21579,12.0099,4.98905,3.28842,9445.9,9999,9999,140.6,1.86708,1.86615,1.86569,1.86565,1.86743,1.86996,1.86859,1.86999,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.5,-0.1183,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.4,1540.2,3.302,2.19482,1.94702,2.81128,2.19482,2.35962,33.9413,15.174,18,530.549,611.36,21.543,26.4132,29.9999,26.3262,26.2453,66.1633,21.2332,12.7098,21.5695,1389.43,18.0995,100.667,100.681,"pfeiler"
"83",83,1657556250,501.5,2022-07-11 11:17:30,11:17:30,5,"lupbak.r4","stan",1657556247.2,0.00379376668149335,3.79376668149336,36.2310616119818,1306.73694205562,917.57427001249,64.7622869978093,92.2293438665121,0.172062301495253,2.35878808316883,0.165381252519354,0.103941933285695,321.5149422,26.0873240769382,24.88169,3.15731862566882,50.1673820101819,1.59273181278161,3.17483541887506,1.56458681288721,-167.305110653857,11.7947376862161,1.05692659936444,167.061495831723,52.2391144965965,3.79570417516055,36.2310616119818,1401.44838536558,1344.71066666667,3.40281623388919,64.4156773459309,3.79376668149336,18.1156682209386,22.5652987878788,-9.37778791792611e-05,78.3725058494996,0,0,1,0,37538,1999.997,1681.19718,0.840599850899776,0.160757712236568,6,0.5,"0: Broadleaf",2,TRUE,1657556247.2,1306.737,1375.367,22.56637,18.11489,1312.253,22.68465,500.065,70.47975,0.10013559,24.97444,24.88169,999.9,0,0,9994.242,0,1202.867,-68.63085,1336.905,1400.741,4.451481,1375.367,18.11489,1.590473,1.276731,13.8668,10.52772,1999.997,0.9800036,0.019996,0,2.18622,0,11479.55,16749.47,38,39.687,38.312,38.375,37.2374,1960.007,39.99,0,1657556249.9,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.7359804878049,1.56454285714283,0.25386773896572,0,4.46606829268293,-0.194776515679439,0.023335468962916,0,0,2,"0/2",2.98334,2.71558,0.16302,0.166189,0.0812585,0.0681277,26509.3,26537.3,29435.1,29432.6,35841.6,36444.1,41467.9,41906.8,1.97733,2.15268,0.0610948,0,23.9072,999.9,41,29.3,23.8031,62.2603,26.9271,2,-0.0860061,1.17377,20.3836,5.21594,12.0099,4.9892,3.2885,9446.2,9999,9999,140.6,1.8671,1.86615,1.86569,1.86562,1.86742,1.86996,1.86859,1.86997,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.55,-0.1183,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.5,1540.2,3.33496,2.19238,1.94702,2.81128,2.19482,2.36572,33.9413,15.1915,18,530.502,611.377,21.6288,26.4109,29.9995,26.3246,26.2449,66.7294,21.2332,12.7098,21.6567,1403.03,18.0964,100.667,100.681,"pfeiler"
"84",84,1657556255,506.5,2022-07-11 11:17:35,11:17:35,5,"lupbak.r4","stan",1657556252.5,0.00378942982299743,3.78942982299743,36.3100583317494,1324.15216427461,931.047677350042,65.7137355591068,93.4592151186324,0.170852145867437,2.36025414371662,0.164266733053448,0.103237231957296,321.516194666667,26.0738956651284,24.9264666666667,3.16576458661056,50.2008215429557,1.59244483347608,3.17214895001959,1.57331975313449,-167.113855194187,4.29808783382228,0.384971731759607,159.085399038062,52.2306744784304,3.79290998952853,36.3100583317494,1418.16407383161,1361.45157575758,3.36696745858724,64.4156773459309,3.78942982299743,18.1127366401763,22.5580921212121,-0.00011149155897855,78.3725058494996,0,0,1,0,37581,2000.00444444444,1681.20346666667,0.840599865333633,0.160757740093911,6,0.5,"0: Broadleaf",2,TRUE,1657556252.5,1324.15222222222,1392.85777777778,22.5621333333333,18.1132111111111,1329.71666666667,22.6804777777778,499.986333333333,70.4804555555556,0.0999638555555556,24.9602444444444,24.9264666666667,999.9,0,0,10004.0144444444,0,1182.61888888889,-68.7084333333333,1354.71666666667,1418.55444444444,4.44892888888889,1392.85777777778,18.1132111111111,1.59019111111111,1.27662777777778,13.8640666666667,10.5264888888889,2000.00444444444,0.980003333333333,0.0199962666666667,0,2.17634444444444,0,11442.5777777778,16749.5222222222,38,39.687,38.312,38.375,37.201,1960.01333333333,39.9911111111111,0,1657556255.3,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.6779292682927,0.575368641114908,0.228186369319833,0,4.45135463414634,-0.022142090592331,0.00632445933197145,1,1,2,"1/2",2.98327,2.7156,0.164291,0.16742,0.0812433,0.0681333,26469.2,26498.8,29435.3,29433.3,35842.6,36444.5,41468.3,41907.4,1.97712,2.1528,0.0630319,0,23.8723,999.9,41,29.3,23.8022,62.2403,27.0272,2,-0.0863643,1.15443,20.3837,5.21534,12.0099,4.9891,3.28842,9446.2,9999,9999,140.6,1.86712,1.86615,1.86569,1.86563,1.86743,1.86996,1.86859,1.87,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.59,-0.1184,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.5,1540.3,3.36548,2.19238,1.94702,2.81128,2.19482,2.31812,33.9413,15.1827,18,530.362,611.454,21.7128,26.4087,29.9996,26.324,26.2431,67.353,21.2332,12.7098,21.7311,1423.1,18.0944,100.668,100.683,"pfeiler"
"85",85,1657556260,511.5,2022-07-11 11:17:40,11:17:40,5,"lupbak.r4","stan",1657556257.2,0.00378777310020695,3.78777310020696,36.1699830413673,1339.65794217787,948.493414982285,66.9456144816594,94.5543982885824,0.171381353749846,2.35992016783207,0.164755033769173,0.103545897711328,321.5095158,26.0843356576977,24.89718,3.16023818328091,50.1633042999717,1.59218739034664,3.1740081969591,1.56805079293427,-167.040793719127,9.27365009266632,0.830659756038508,164.573031929578,52.2888167219134,3.7876873691546,36.1699830413673,1435.13104386415,1378.42012121212,3.41298851763452,64.4156773459309,3.78777310020696,18.1146607304656,22.5576793939394,-1.18476479784752e-06,78.3725058494996,0,0,1,0,37526,1999.963,1681.16862,0.84059986109743,0.16075773191804,6,0.5,"0: Broadleaf",2,TRUE,1657556257.2,1339.658,1408.497,22.5583,18.11539,1345.268,22.67669,499.9755,70.48102,0.0999808,24.97007,24.89718,999.9,0,0,10001.685,0,1257.047,-68.83858,1370.577,1434.484,4.442913,1408.497,18.11539,1.589932,1.276791,13.86157,10.52839,1999.963,0.980003,0.0199966,0,2.26598,0,11507.23,16749.17,38,39.6746,38.312,38.375,37.187,1959.973,39.99,0,1657556260.1,0,0,"--:--:--",1657463822.6,1657463835.1,0,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-68.6612170731707,-0.753405574913037,0.211950645316239,0,4.44874146341463,-0.0171016724738608,0.0035148309892238,1,1,2,"1/2",2.98347,2.7156,0.165566,0.168666,0.0812393,0.0681424,26428.8,26459.4,29435.2,29433.6,35842.3,36444.5,41467.8,41907.8,1.9774,2.15272,0.0635907,0,23.8445,999.9,41,29.3,23.8042,62.2203,26.9311,2,-0.0866006,1.19912,20.3836,5.21609,12.0099,4.9892,3.28858,9446.5,9999,9999,140.6,1.86712,1.86615,1.86569,1.86564,1.86744,1.86996,1.86859,1.87002,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-5.64,-0.1184,-1.80350864432341,-0.00246650502896927,-5.34622600183764e-07,1.96377069994539e-10,-0.258204628366549,-0.0132142598451644,0.00141796143618452,-2.48414735225793e-05,19,2313,1,30,1540.6,1540.4,3.39478,2.18872,1.94702,2.81128,2.19482,2.33765,33.9639,15.1915,18,530.545,611.395,21.7814,26.4059,29.9999,26.324,26.2431,67.9248,21.2332,12.7098,21.7868,1436.47,18.0875,100.667,100.684,"pfeiler"
