"","obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","site"
"66",66,1657481412,416.5,2022-07-10 14:30:12,14:30:12,5,"ligpor.r3","stan",1657481409.2,0.00300998076996896,3.00998076996896,23.6946848909756,1040.41196187777,647.912866485035,45.829688482955,73.5928526400077,0.109295938411716,2.36400611164374,0.106564323672984,0.0668424407402545,321.519919017285,29.0624430358853,27.94178,3.78197894817689,49.9635431307438,1.86377415270403,3.73026818339712,1.91820479547285,-132.740151955631,-30.0586809632379,-2.76674679523728,155.954339303178,39.2486181557793,3.06175226309771,23.6946848909756,1117.60365324675,1076.29921212121,3.35449870129855,64.43,3.00998076996896,22.7715646381683,26.3277539393939,-0.00888240075252589,78.066086663209,0,0,1,0,37265,2000.021,1681.21793399859,0.840600140697819,0.160758271546791,6,0.5,"0: Broadleaf",2,TRUE,1657481409.2,1040.412,1091.335,26.34893,22.77149,1043.407,26.47043,499.9796,70.63444,0.09989922,27.70593,27.94178,999.9,0,0,10007.434,0,549.3653,-50.92206,1068.568,1116.765,3.57744,1091.335,22.77149,1.861143,1.608451,16.30999,14.04,2000.021,0.979998,0.0200023,0,2.35388,0,9855.451,16749.63,38.187,38.875,38.437,37.625,37.437,1960.021,40.01,0,1657481411.7,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-50.5850341463415,-3.16685226480842,0.349721302705074,0,3.52077585365854,0.263172961672471,0.0425404186555941,0,0,2,"0/2",2.97948,2.72466,0.140681,0.143372,0.0902314,0.079865,27145.5,27143.2,29372,29312.8,35417,35842.1,41382.6,41748.1,1.94675,2.10275,0.143282,0,25.5836,999.9,34.7,35.7,28.8414,61.397,27.6002,2,0.0773247,-0.627269,20.3858,5.21819,12.0099,4.9889,3.28865,9160,9999,9999,136.4,1.86737,1.86643,1.86584,1.86575,1.86762,1.8701,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.01,-0.1219,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.2,292.9,2.82349,2.21313,1.94702,2.80029,2.19482,2.35718,39.4166,13.7468,18,492.55,614.397,26.5882,28.491,29.9977,28.7151,28.6585,56.5506,18.3574,32.9911,26.6699,1121.8,22.9272,100.457,100.288,"pfeiler"
"67",67,1657481417,421.5,2022-07-10 14:30:17,14:30:17,5,"ligpor.r3","stan",1657481414.5,0.00301699582795828,3.01699582795828,23.5222380424938,1057.88773987465,668.636408969015,47.2954854833432,74.8288809480116,0.109761767672339,2.36267094621525,0.10700562002205,0.0671203771061546,321.52259932462,29.0519204447103,27.9180555555556,3.77674916083737,49.9397990232433,1.86190585415752,3.72830065513668,1.91484330667985,-133.04951601296,-28.1699799411789,-2.59394311613505,157.709160254346,39.1861849278925,3.00652857926066,23.5222380424938,1134.50801504329,1093.27327272727,3.39263030303022,64.43,3.01699582795828,22.7953238064684,26.3262424242424,-0.00125505915614746,78.066086663209,0,0,1,0,37241,2000.03777777778,1681.23202866561,0.840600136330228,0.16075826311734,6,0.5,"0: Broadleaf",2,TRUE,1657481414.5,1057.88777777778,1108.73222222222,26.3225555555556,22.8093888888889,1060.91,26.4445222222222,499.957333333333,70.6343222222222,0.0999136777777778,27.6969,27.9180555555556,999.9,0,0,9998.47,0,554.746,-50.8437222222222,1086.48777777778,1134.61111111111,3.51317777777778,1108.73222222222,22.8093888888889,1.85927555555556,1.61112555555556,16.2942555555556,14.0656222222222,2000.03777777778,0.979998,0.0200023,0,2.47415555555555,0,9860.63111111111,16749.7555555556,38.1318888888889,38.847,38.437,37.625,37.437,1960.03555555556,40.01,0,1657481417.1,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-50.7532756097561,-1.86024878048792,0.306126776528214,0,3.52189,0.21441344947736,0.0398080239490948,0,0,2,"0/2",2.97941,2.72462,0.142114,0.144695,0.0902417,0.0800282,27102.3,27102.4,29374.1,29313.9,35419.2,35837,41385.6,41749.6,1.94678,2.1034,0.143826,0,25.5763,999.9,34.7,35.7,28.8439,61.377,27.5601,2,0.0754294,-0.741629,20.3854,5.21834,12.0099,4.98895,3.28865,9160.2,9999,9999,136.4,1.86737,1.86643,1.86584,1.86576,1.86761,1.87007,1.86873,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.04,-0.1219,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.2,293,2.85645,2.21069,1.94702,2.79785,2.19482,2.3584,39.4166,13.7468,18,492.379,614.683,26.6534,28.4666,29.9981,28.692,28.6367,57.1428,18.0731,32.9911,26.7235,1141.83,22.9435,100.464,100.291,"pfeiler"
"68",68,1657481422,426.5,2022-07-10 14:30:22,14:30:22,5,"ligpor.r3","stan",1657481419.2,0.00301327947852763,3.01327947852763,24.0161120812461,1072.97696134446,675.7110609621,47.7961942298264,75.8966638425731,0.109702754570613,2.36326929368737,0.106950207997395,0.0670854330099229,321.516257483421,29.0530982845984,27.91859,3.77686690360791,49.9788807575801,1.8634021333177,3.72837907746681,1.91346477029021,-132.885625003069,-28.1993397191149,-2.59600076184542,157.835291999392,39.0056122445305,2.95934944237947,24.0161120812461,1150.73922900433,1109.45993939394,3.23855411255396,64.43,3.01327947852763,22.8701315726659,26.3622375757576,0.00646328257900944,78.066086663209,0,0,1,0,37268,1999.998,1681.1986187997,0.84060015,0.1607582895,6,0.5,"0: Broadleaf",2,TRUE,1657481419.2,1072.977,1123.594,26.34355,22.88589,1076.022,26.46514,500.0011,70.63467,0.09999307,27.69726,27.91859,999.9,0,0,10002.445,0,562.357,-50.61486,1102.008,1149.908,3.457644,1123.594,22.88589,1.860767,1.616539,16.30684,14.11737,1999.998,0.9799971,0.02000317,0,2.50627,0,9867.042,16749.44,38.125,38.8183,38.3874,37.5872,37.4122,1959.99,40.01,0,1657481421.9,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-50.825343902439,0.927089895470352,0.223568677775605,0,3.51752146341463,-0.262576933797903,0.0457819621291509,0,0,2,"0/2",2.97978,2.72489,0.143468,0.146059,0.090334,0.0802269,27060.5,27060.7,29375,29315.5,35416.8,35831.4,41387.2,41752.1,1.9474,2.10365,0.142887,0,25.5682,999.9,34.7,35.7,28.8381,61.387,27.6042,2,0.0735493,-0.823211,20.3847,5.21804,12.0099,4.98885,3.28865,9160.2,9999,9999,136.4,1.86737,1.86642,1.86584,1.86575,1.8676,1.8701,1.86873,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.06,-0.1213,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.3,293.1,2.88696,2.20825,1.94702,2.79663,2.19482,2.34619,39.4166,13.738,18,492.598,614.649,26.7252,28.4419,29.9982,28.6701,28.6149,57.8245,18.0731,32.9911,26.7778,1155.19,22.9237,100.467,100.297,"pfeiler"
"69",69,1657481427,431.5,2022-07-10 14:30:27,14:30:27,5,"ligpor.r3","stan",1657481424.5,0.00300749595108599,3.00749595108599,24.1055974445829,1089.8710723067,691.110075061384,48.8851059850056,77.0911390272708,0.109840214384447,2.3628316086275,0.107080361633313,0.0671674121201494,321.508776333333,29.0476343993967,27.9044777777778,3.77375893202252,50.0784566305113,1.86629860580795,3.72674944752764,1.90746032621457,-132.630571442892,-27.3495547088244,-2.51796567733599,159.010684504281,39.5162768819756,2.96086122948467,24.1055974445829,1167.76395140693,1126.05921212121,3.32577489177497,64.43,3.00749595108599,22.9239806324482,26.3958890909091,0.0094226044566092,78.066086663209,0,0,1,0,37274,1999.95111111111,1681.15923333333,0.840600164670692,0.160758317814435,6,0.5,"0: Broadleaf",2,TRUE,1657481424.5,1089.87111111111,1141.15888888889,26.3846777777778,22.9256666666667,1092.94222222222,26.5055888888889,500.04,70.6340666666667,0.100115555555556,27.6897777777778,27.9044777777778,999.9,0,0,9999.58666666667,0,584.065777777778,-51.2864777777778,1119.40777777778,1167.93444444444,3.45902888888889,1141.15888888889,22.9256666666667,1.86365777777778,1.61933222222222,16.3312111111111,14.1440111111111,1999.95111111111,0.979996666666667,0.0200035888888889,0,2.36997777777778,0,9877.71444444444,16749.0333333333,38.125,38.812,38.375,37.562,37.375,1959.94111111111,40.01,0,1657481426.7,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-50.8978225,-0.716772607879902,0.29298984836296,0,3.5047205,-0.504232570356479,0.052391469627698,0,0,2,"0/2",2.97975,2.72478,0.14485,0.147446,0.090413,0.080246,27019,27018.2,29377.2,29316.9,35416.7,35832.4,41390.6,41754.2,1.94755,2.10392,0.144061,0,25.5584,999.9,34.7,35.7,28.8409,61.337,27.4519,2,0.0715447,-0.870583,20.3845,5.21744,12.0099,4.98865,3.28858,9160.5,9999,9999,136.4,1.86737,1.86644,1.86584,1.86579,1.86766,1.87011,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.09,-0.1207,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.4,293.2,2.91992,2.21313,1.94702,2.79907,2.19482,2.33765,39.4166,13.738,18,492.507,614.627,26.7894,28.4162,29.9981,28.6472,28.5923,58.4253,18.0731,32.9911,26.8444,1175.23,22.9123,100.475,100.302,"pfeiler"
"70",70,1657481432,436.5,2022-07-10 14:30:32,14:30:32,5,"ligpor.r3","stan",1657481429.2,0.00298750194094708,2.98750194094708,24.1336118648345,1105.16796103528,702.08395216725,49.6604953143049,78.1718314185855,0.108842235604489,2.36208106413861,0.106130800899503,0.066569736267697,321.5295066,29.0572483642547,27.92967,3.77930864577312,50.1082765719808,1.86770806789017,3.72734445417853,1.91160057788296,-131.748835595766,-30.2010250184649,-2.78176020769687,156.797885778072,39.7579346669886,2.97558087670339,24.1336118648345,1184.80685108225,1142.89539393939,3.37220779220759,64.43,2.98750194094708,22.9279741590099,26.4127357575758,0.00126293870253438,78.066086663209,0,0,1,0,37182,2000.081,1681.26834,0.840600125694909,0.160758242591175,6,0.5,"0: Broadleaf",2,TRUE,1657481429.2,1105.168,1156.824,26.40505,22.92862,1108.266,26.5256,499.9975,70.63301,0.09997736,27.69251,27.92967,999.9,0,0,9994.689,0,611.2763,-51.65505,1135.141,1183.971,3.47643,1156.824,22.92862,1.865068,1.619518,16.34307,14.14577,2000.081,0.9799971,0.02000317,0,2.11562,0,9892.955,16750.12,38.0998,38.812,38.375,37.562,37.375,1960.071,40.01,0,1657481431.5,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-51.0838225,-3.19046566604114,0.433283316946026,0,3.47883625,-0.185078836772981,0.0300993735555659,0,0,2,"0/2",2.97962,2.72456,0.14624,0.148807,0.090452,0.0802558,26975.8,26975.9,29377.9,29317.8,35415.8,35833.3,41391.4,41755.6,1.94772,2.1046,0.145882,0,25.5494,999.9,34.6,35.7,28.7597,61.557,27.6803,2,0.0697129,-0.927214,20.3842,5.21789,12.0099,4.9887,3.2885,9160.5,9999,9999,136.4,1.86737,1.86644,1.86584,1.86577,1.86763,1.8701,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.11,-0.1205,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.5,293.3,2.95166,2.21069,1.94702,2.80029,2.19482,2.34497,39.3917,13.738,18,492.428,614.924,26.8591,28.3914,29.9983,28.6237,28.5697,59.1089,18.0731,32.9911,26.8993,1188.59,22.9115,100.478,100.305,"pfeiler"
"71",71,1657481437,441.5,2022-07-10 14:30:37,14:30:37,5,"ligpor.r3","stan",1657481434.5,0.00297714113131999,2.97714113132,24.3884204746662,1122.54218291416,713.505437005132,50.4681128996092,79.4003558819108,0.108401254266576,2.36212838011859,0.105711506172239,0.0663057957263817,321.517820333333,29.0596269771503,27.9354222222222,3.78057682811156,50.1206810052996,1.86808322102349,3.72717046846583,1.91249360708807,-131.291923891212,-31.0358947636878,-2.85867187673164,156.331329801702,39.9488300963123,2.97872381896584,24.3884204746662,1201.86848322511,1159.70460606061,3.35562077922074,64.43,2.97714113132,22.9296940702442,26.4096193939394,-0.00038661337925339,78.066086663209,0,0,1,0,37245,2000.00777777778,1681.20683333333,0.840600147666092,0.160758284995558,6,0.5,"0: Broadleaf",2,TRUE,1657481434.5,1122.54222222222,1174.49333333333,26.4104888888889,22.9304222222222,1125.66777777778,26.5309444444444,499.999777777778,70.6326444444445,0.0999811,27.6917111111111,27.9354222222222,999.9,0,0,9995.05888888889,0,638.612444444444,-51.9499111111111,1152.99333333333,1202.05555555556,3.48006555555556,1174.49333333333,22.9304222222222,1.86544333333333,1.61963777777778,16.3462111111111,14.1468888888889,2000.00777777778,0.979996333333333,0.0200039111111111,0,2.29881111111111,0,9907.66666666667,16749.5,38.062,38.7568888888889,38.312,37.5068888888889,37.375,1959.99777777778,40.01,0,1657481436.9,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-51.3412195121951,-5.30259512195119,0.535929295582148,0,3.46846024390244,0.0794629965156874,0.0145334801848,1,1,2,"1/2",2.9797,2.72476,0.147624,0.150179,0.0904483,0.0802678,26932.9,26933.6,29378.6,29319,35416.1,35834.4,41391.7,41757.4,1.94788,2.105,0.146002,0,25.5407,999.9,34.6,35.7,28.7575,61.507,27.528,2,0.0677846,-0.913636,20.3841,5.21759,12.0099,4.9888,3.2885,9160.7,9999,9999,136.4,1.86737,1.86644,1.86584,1.86576,1.86764,1.87012,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.14,-0.1205,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.6,293.4,2.98462,2.21069,1.94702,2.79907,2.19482,2.34985,39.3917,13.7468,18,492.339,615.008,26.916,28.3649,29.9982,28.6011,28.5477,59.7142,18.0731,32.9911,26.9434,1208.62,22.9144,100.479,100.31,"pfeiler"
"72",72,1657481442,446.5,2022-07-10 14:30:42,14:30:42,5,"ligpor.r3","stan",1657481439.2,0.0029797486830083,2.9797486830083,24.4967831727203,1137.97296055744,727.832140136245,51.4818696741937,80.4924273297518,0.108733769300529,2.36313445834065,0.106028837634467,0.0665054463256785,321.5288682,29.0610322683221,27.91778,3.77668845479741,50.1154102865135,1.86818026165289,3.72775609532551,1.90850819314452,-131.406916920666,-28.4589034925963,-2.61999746632155,159.043050320416,40.2191230353785,2.97640584277643,24.4967831727203,1219.12948257576,1176.66278787879,3.40144415584416,64.43,2.9797486830083,22.9338063729329,26.4152084848485,1.83529893670756e-05,78.066086663209,0,0,1,0,37258,2000.077,1681.26498,0.840600126895115,0.160758244907571,6,0.5,"0: Broadleaf",2,TRUE,1657481439.2,1137.973,1190.304,26.41166,22.93407,1141.121,26.5321,499.9659,70.63323,0.09993337,27.6944,27.91778,999.9,0,0,10001.742,0,683.3335,-52.33023,1168.845,1218.242,3.477586,1190.304,22.93407,1.865542,1.619907,16.34705,14.14949,2000.077,0.9799962,0.02000404,0,2.3511,0,9938.354,16750.07,38.062,38.75,38.312,37.5,37.3372,1960.067,40.01,0,1657481441.7,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-51.6970365853659,-4.48739163763068,0.449102351719569,0,3.47033902439024,0.102997421602796,0.0126467147579969,0,0,2,"0/2",2.97984,2.72479,0.149007,0.151535,0.0904722,0.080278,26890.5,26891.9,29379.9,29320.2,35416.8,35835.6,41393.6,41759.1,1.94823,2.10547,0.145741,0,25.531,999.9,34.6,35.7,28.7592,61.577,27.6683,2,0.0657495,-0.961977,20.3839,5.21819,12.0099,4.9888,3.28848,9160.7,9999,9999,136.4,1.86737,1.86645,1.86584,1.86574,1.86765,1.87012,1.86873,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.16,-0.1204,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.7,293.4,3.01514,2.20947,1.94702,2.79785,2.19482,2.35962,39.3917,13.738,18,492.37,615.134,26.9615,28.3406,29.9982,28.5775,28.5242,60.3913,18.0731,32.9911,26.9973,1222.03,22.9117,100.483,100.314,"pfeiler"
"73",73,1657481447,451.5,2022-07-10 14:30:47,14:30:47,5,"ligpor.r3","stan",1657481444.5,0.0029839669242998,2.98396692429981,24.6823850328335,1155.52662694981,742.237089332709,52.5001073946082,81.733010764437,0.108845574262756,2.36375168418797,0.106135840520259,0.066572740435751,321.513919,29.0657759108647,27.9236222222222,3.77797570309217,50.1114322202113,1.86874397318108,3.72917693704905,1.90923172991109,-131.592941361621,-28.3796811437016,-2.61218287652292,158.929113618154,40.3298480507549,2.98203207739228,24.6823850328335,1236.2466504329,1193.6416969697,3.37861818181802,64.43,2.98396692429981,22.9358126505665,26.4205206060606,0.00026597627851572,78.066086663209,0,0,1,0,37265,1999.98333333333,1681.1863,0.840600155001292,0.160758299152493,6,0.5,"0: Broadleaf",2,TRUE,1657481444.5,1155.52666666667,1208.05333333333,26.4199666666667,22.9363444444444,1158.70444444444,26.5402666666667,500.039333333333,70.6321666666667,0.100094155555556,27.7009222222222,27.9236222222222,999.9,0,0,10006.0444444444,0,734.001222222222,-52.5285333333333,1186.88444444444,1236.41333333333,3.48361111111111,1208.05333333333,22.9363444444444,1.86609888888889,1.62004444444444,16.3517555555556,14.1507888888889,1999.98333333333,0.979995666666667,0.0200045555555555,0,2.20752222222222,0,9953.32666666667,16749.3111111111,38.062,38.736,38.312,37.486,37.312,1959.97333333333,40.01,0,1657481446.5,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-52.0790475,-3.53242514071286,0.345981327521805,0,3.47900825,0.0253284427767272,0.00396903318674715,1,1,2,"1/2",2.97997,2.72488,0.150375,0.15289,0.0904837,0.0802824,26848.5,26850.1,29381,29321.4,35418,35836.8,41395.6,41760.8,1.94862,2.10593,0.146799,0,25.5244,999.9,34.6,35.7,28.7599,61.437,27.484,2,0.0637627,-1.00328,20.3839,5.21864,12.0099,4.989,3.28865,9161,9999,9999,136.4,1.86737,1.86642,1.86584,1.86576,1.86762,1.87012,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.19,-0.1203,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.7,293.5,3.04565,2.20703,1.94702,2.79785,2.19482,2.35962,39.3917,13.738,18,492.427,615.257,27.0125,28.314,29.9982,28.5532,28.5021,60.992,18.0731,32.9911,27.0537,1235.46,22.9117,100.488,100.318,"pfeiler"
"74",74,1657481452,456.5,2022-07-10 14:30:52,14:30:52,5,"ligpor.r3","stan",1657481449.2,0.00297667807101638,2.97667807101639,24.7224318926887,1171.14096017082,755.570702781691,53.4419707293134,82.835505245143,0.108542250961221,2.36308994120949,0.105846662930708,0.0663907764818577,321.5119506,29.0676410390096,27.92485,3.77824627465586,50.1077737518029,1.86852214418247,3.72900650792781,1.90972413047339,-131.271502931823,-28.627807922436,-2.63576524373949,158.976874502002,40.4527485753418,2.98102488654917,24.7224318926887,1253.48824145022,1210.75090909091,3.39968831168813,64.43,2.97667807101639,22.9380676975502,26.4165727272727,-0.00012943056989956,78.066086663209,0,0,1,0,37236,1999.971,1681.17594,0.840600158702301,0.160758306295441,6,0.5,"0: Broadleaf",2,TRUE,1657481449.2,1171.141,1223.878,26.41745,22.93444,1174.344,26.53778,499.9596,70.63072,0.09988209,27.70014,27.92485,999.9,0,0,10001.798,0,755.1943,-52.73809,1202.919,1252.607,3.483003,1223.878,22.93444,1.865883,1.619878,16.34992,14.14919,1999.971,0.9799956,0.02000462,0,2.38125,0,9963.206,16749.19,38.0062,38.6933,38.2686,37.437,37.312,1959.961,40.01,0,1657481451.9,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-52.3627609756098,-3.19590104529622,0.323335029657979,0,3.4810156097561,0.0161268292682973,0.00343316113223729,1,1,2,"1/2",2.9798,2.72468,0.151746,0.154233,0.0904783,0.0802382,26806.2,26808.2,29382,29322,35418.9,35839.8,41396.4,41762.2,1.94848,2.1064,0.147089,0,25.5174,999.9,34.6,35.7,28.7603,61.417,27.6042,2,0.0619207,-1.06446,20.3835,5.21789,12.0099,4.98875,3.2885,9161,9999,9999,136.4,1.86738,1.86645,1.86584,1.86579,1.86765,1.87012,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.22,-0.1203,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.8,293.6,3.07983,2.20581,1.94702,2.79785,2.19482,2.36328,39.3917,13.7293,18,492.148,615.388,27.0683,28.2882,29.9982,28.5306,28.479,61.6608,18.0731,32.6198,27.1059,1255.54,22.9117,100.49,100.321,"pfeiler"
"75",75,1657481457,461.5,2022-07-10 14:30:57,14:30:57,5,"ligpor.r3","stan",1657481454.5,0.00298983433896445,2.98983433896445,24.7612864943137,1188.65440449235,772.461604522726,54.6377121977731,84.0758386889604,0.108791132907162,2.36159346106033,0.106081665263971,0.0665388552842773,321.524913666667,29.070396754858,27.9392666666667,3.78142461301154,50.0627147313635,1.86750176581837,3.73032460552606,1.91392284719317,-131.851694348332,-29.6750493434765,-2.73419522256057,157.263974752297,40.62489036426,3.01199129743528,24.7612864943137,1270.62605974026,1227.74139393939,3.42586493506493,64.43,2.98983433896445,22.8945684953005,26.3898212121212,-0.00030972654072947,78.066086663209,0,0,1,0,37218,2000.05222222222,1681.24416666667,0.840600134329826,0.160758259256564,6,0.5,"0: Broadleaf",2,TRUE,1657481454.5,1188.65444444444,1241.71222222222,26.4025222222222,22.8827888888889,1191.88333333333,26.5231222222222,499.890222222222,70.6321888888889,0.0997567222222222,27.7061888888889,27.9392666666667,999.9,0,0,9991.52666666667,0,758.969333333333,-53.0569,1220.89,1270.79222222222,3.51977111111111,1241.71222222222,22.8827888888889,1.86487,1.61626,16.3414,14.1147111111111,2000.05222222222,0.979995666666667,0.0200045555555555,0,2.43622222222222,0,9942.4,16749.8666666667,38,38.687,38.25,37.437,37.312,1960.04222222222,40.01,0,1657481456.7,0,1657463835.1,09:37:15,1657463822.6,1657463835.1,1,-2.657,-13.192,-3.924,-0.217,376,3,0.48,0.03,-52.6296475,-2.86812945590982,0.282272416282126,0,3.48930425,0.135447242026261,0.016180795698528,0,0,2,"0/2",2.97966,2.72456,0.153113,0.15558,0.0904228,0.0801356,26764.5,26767.1,29383.5,29323.6,35423,35845.4,41398.6,41764,1.94853,2.10685,0.148863,0,25.5106,999.9,34.6,35.7,28.7599,61.517,27.6723,2,0.0599568,-1.08858,20.3833,5.21774,12.0099,4.9888,3.2885,9161.2,9999,9999,136.4,1.86737,1.86645,1.86584,1.86578,1.86765,1.87012,1.86874,1.87012,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.25,-0.1208,-1.69183884242051,-0.00054742946993243,-1.00937323189599e-06,3.2426335113099e-10,-0.257148388066323,-0.0144580598481747,0.00101996165848734,-1.05845521420343e-05,24,2276,1,42,293.9,293.7,3.10913,2.21069,1.94702,2.79663,2.19482,2.33154,39.3667,13.7293,18,491.989,615.505,27.1224,28.2623,29.9982,28.5071,28.4564,62.2562,18.0731,32.6198,27.1546,1268.9,22.9224,100.496,100.325,"pfeiler"
